eventid,iyear,imonth,iday,country,country_txt,region,region_txt,latitude,longitude,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,gname,weaptype1,weaptype1_txt,nkill,nkillter,nwound,nwoundte,property,propextent,propextent_txt
201405040040,2014,5,4,104,Kenya,11,Sub-Saharan Africa,-1.290063,36.82181,1,0,3,Bombing/Explosion,19,Transportation,Al-Shabaab,6,Explosives/Bombs/Dynamite,1.5,0,43,0,1,3,Minor (likely < $1 million)
201405040041,2014,5,4,214,Ukraine,9,Eastern Europe,46.481438,30.72331,1,0,7,Facility/Infrastructure Attack,3,Police,Pro-Russia Militia,9,Melee,0,0,0,0,1,3,Minor (likely < $1 million)
201405040044,2014,5,4,228,Yemen,10,Middle East & North Africa,14.75463,46.516262,1,0,3,Bombing/Explosion,20,Unknown,Unknown,6,Explosives/Bombs/Dynamite,0,0,10,10,0,,
201405040085,2014,5,4,153,Pakistan,6,South Asia,34.014277,71.580153,1,0,3,Bombing/Explosion,21,Utilities,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201405040086,2014,5,4,153,Pakistan,6,South Asia,34.014277,71.580153,1,0,3,Bombing/Explosion,21,Utilities,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201405040087,2014,5,4,153,Pakistan,6,South Asia,34.014277,71.580153,1,0,3,Bombing/Explosion,21,Utilities,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,4,Unknown
201405040088,2014,5,4,153,Pakistan,6,South Asia,34.308216,72.046499,1,0,3,Bombing/Explosion,21,Utilities,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,4,Unknown
201405040089,2014,5,4,153,Pakistan,6,South Asia,34.308216,72.046499,1,0,3,Bombing/Explosion,21,Utilities,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,4,Unknown
201405040091,2014,5,4,147,Nigeria,11,Sub-Saharan Africa,11.74697,11.96083,0,1,3,Bombing/Explosion,3,Police,Boko Haram,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201405040092,2014,5,4,147,Nigeria,11,Sub-Saharan Africa,11.825307,13.170313,1,0,2,Armed Assault,14,Private Citizens & Property,Boko Haram,5,Firearms,,0,,0,1,3,Minor (likely < $1 million)
201405040093,2014,5,4,4,Afghanistan,6,South Asia,32.686425,68.238278,1,0,9,Unknown,3,Police,Taliban,13,Unknown,7,4,,,1,3,Minor (likely < $1 million)
201405040094,2014,5,4,4,Afghanistan,6,South Asia,34.007712,68.714007,1,0,3,Bombing/Explosion,4,Military,Taliban,6,Explosives/Bombs/Dynamite,1,0,0,0,1,4,Unknown
201405040095,2014,5,4,160,Philippines,5,Southeast Asia,5.031979,119.772504,1,0,1,Assassination,10,Journalists & Media,Unknown,5,Firearms,1,0,0,0,0,,
201405040097,2014,5,4,160,Philippines,5,Southeast Asia,7.6551,125.803276,1,0,3,Bombing/Explosion,4,Military,New People's Army (NPA),6,Explosives/Bombs/Dynamite,0,0,3,0,0,,
201405040098,2014,5,4,110,Lebanon,10,Middle East & North Africa,34.180469,36.420811,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Unknown,5,Firearms,0,0,5,0,0,,
201405040099,2014,5,4,205,Thailand,5,Southeast Asia,13.760993,100.508662,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,0,0,1,0,-9,,
201405040100,2014,5,4,93,Indonesia,5,Southeast Asia,0.2213,99.634135,1,0,7,Facility/Infrastructure Attack,15,Religious Figures/Institutions,Unknown,8,Incendiary,0,0,0,0,1,3,Minor (likely < $1 million)
201405040102,2014,5,4,60,Egypt,10,Middle East & North Africa,31.132019,33.80293,1,0,1,Assassination,12,NGO,Unknown,5,Firearms,1,0,0,0,1,3,Minor (likely < $1 million)
201405040103,2014,5,4,92,India,6,South Asia,18.637733,81.345399,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Maoists,9,Melee,1,0,2,0,0,,
201405040104,2014,5,4,92,India,6,South Asia,19.116238,81.246483,1,0,6,Hostage Taking (Kidnapping),2,Government (General),Maoists,9,Melee,1,0,0,0,0,,
201405040111,2014,5,4,214,Ukraine,9,Eastern Europe,48.201111,37.339167,1,0,6,Hostage Taking (Kidnapping),2,Government (General),Donetsk People's Republic,13,Unknown,0,0,6,0,1,3,Minor (likely < $1 million)
201405050003,2014,5,6,200,Syria,10,Middle East & North Africa,35.648056,36.677354,1,0,3,Bombing/Explosion,4,Military,Islamic Front (Syria),6,Explosives/Bombs/Dynamite,30,0,,0,1,3,Minor (likely < $1 million)
201405050005,2014,5,5,95,Iraq,10,Middle East & North Africa,35.423363,43.565338,1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201405050008,2014,5,5,228,Yemen,10,Middle East & North Africa,15.369445,44.191007,1,0,2,Armed Assault,7,Government (Diplomatic),Al-Qa`ida in the Arabian Peninsula (AQAP),5,Firearms,1,0,2,0,1,3,Minor (likely < $1 million)
201405050009,2014,5,5,153,Pakistan,6,South Asia,29.556918,66.020134,1,0,3,Bombing/Explosion,19,Transportation,Baloch Liberation Front (BLF),6,Explosives/Bombs/Dynamite,0,0,0,0,1,4,Unknown
201405050010,2014,5,5,228,Yemen,10,Middle East & North Africa,15.36513,44.201798,1,0,2,Armed Assault,4,Military,Al-Qa`ida in the Arabian Peninsula (AQAP),5,Firearms,1,0,0,0,0,,
201405050011,2014,5,5,228,Yemen,10,Middle East & North Africa,15.355873,44.213536,1,0,3,Bombing/Explosion,4,Military,Al-Qa`ida in the Arabian Peninsula (AQAP),6,Explosives/Bombs/Dynamite,0,0,3,0,1,3,Minor (likely < $1 million)
201405050012,2014,5,4,153,Pakistan,6,South Asia,26.966667,64.1,1,0,7,Facility/Infrastructure Attack,1,Business,Baloch Liberation Front (BLF),5,Firearms,0,0,1,0,1,3,Minor (likely < $1 million)
201405050013,2014,5,5,95,Iraq,10,Middle East & North Africa,34.879991,44.621049,1,0,3,Bombing/Explosion,4,Military,Unknown,6,Explosives/Bombs/Dynamite,3,0,17,0,1,3,Minor (likely < $1 million)
201405050014,2014,5,5,95,Iraq,10,Middle East & North Africa,33.323162,44.419732,1,0,2,Armed Assault,2,Government (General),Unknown,5,Firearms,1,0,0,0,1,3,Minor (likely < $1 million)
201405050015,2014,5,5,95,Iraq,10,Middle East & North Africa,36.389458,43.200788,0,1,3,Bombing/Explosion,20,Unknown,Unknown,6,Explosives/Bombs/Dynamite,1,1,0,0,0,,
201405050016,2014,5,5,95,Iraq,10,Middle East & North Africa,34.925471,43.492322,1,0,2,Armed Assault,3,Police,Unknown,5,Firearms,2,0,0,0,0,,
201405050017,2014,5,5,95,Iraq,10,Middle East & North Africa,33.416602,43.3,1,0,2,Armed Assault,4,Military,Unknown,5,Firearms,1,0,2,0,1,4,Unknown
201405050018,2014,5,5,95,Iraq,10,Middle East & North Africa,33.268301,44.344907,1,0,2,Armed Assault,2,Government (General),Unknown,5,Firearms,1,0,0,0,0,,
201405050019,2014,5,5,95,Iraq,10,Middle East & North Africa,33.268301,44.344907,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,1,0,1,0,1,3,Minor (likely < $1 million)
201405050021,2014,5,5,153,Pakistan,6,South Asia,33,70.065,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,2,0,1,0,1,3,Minor (likely < $1 million)
201405050024,2014,5,5,4,Afghanistan,6,South Asia,31.57154,66.504097,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,2,0,0,0,1,3,Minor (likely < $1 million)
201405050025,2014,5,5,4,Afghanistan,6,South Asia,35.66309,65.099075,1,0,2,Armed Assault,3,Police,Taliban,5,Firearms,5,0,1,0,1,3,Minor (likely < $1 million)
201405050026,2014,5,5,4,Afghanistan,6,South Asia,35.806483,65.108385,1,0,9,Unknown,3,Police,Taliban,13,Unknown,3,0,0,0,-9,,
201405050027,2014,5,5,4,Afghanistan,6,South Asia,36.4372,64.9228,1,0,2,Armed Assault,14,Private Citizens & Property,Unknown,5,Firearms,1,0,0,0,0,,
201405050029,2014,5,5,182,Somalia,11,Sub-Saharan Africa,3.85375,45.56744,1,0,9,Unknown,4,Military,Al-Shabaab,13,Unknown,2,2,,,-9,,
201405050030,2014,5,5,4,Afghanistan,6,South Asia,32.156589,63.410698,1,1,3,Bombing/Explosion,2,Government (General),Taliban,6,Explosives/Bombs/Dynamite,6,5,1,0,1,3,Minor (likely < $1 million)
201405050032,2014,5,5,4,Afghanistan,6,South Asia,32.480918,62.028239,1,0,9,Unknown,4,Military,Taliban,13,Unknown,6,6,2,2,-9,,
201405050033,2014,5,5,4,Afghanistan,6,South Asia,32.156589,63.410698,0,0,3,Bombing/Explosion,20,Unknown,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201405050036,2014,5,5,153,Pakistan,6,South Asia,34.00135,71.41416,1,0,6,Hostage Taking (Kidnapping),4,Military,Tehrik-i-Taliban Pakistan (TTP),5,Firearms,2,0,2,0,1,4,Unknown
201405050037,2014,5,5,153,Pakistan,6,South Asia,33.70583,70.32833,0,0,3,Bombing/Explosion,20,Unknown,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201405050038,2014,5,5,160,Philippines,5,Southeast Asia,6.634893,124.067264,1,0,3,Bombing/Explosion,2,Government (General),Unknown,6,Explosives/Bombs/Dynamite,0,0,2,0,1,3,Minor (likely < $1 million)
201405050039,2014,5,5,160,Philippines,5,Southeast Asia,7.819451,122.817335,1,0,2,Armed Assault,4,Military,New People's Army (NPA),5,Firearms,0,0,1,0,1,4,Unknown
201405050040,2014,5,5,37,Cameroon,11,Sub-Saharan Africa,12.083355,15.032329,1,0,2,Armed Assault,3,Police,Boko Haram,5,Firearms,2,,2,,1,4,Unknown
201405050042,2014,5,5,228,Yemen,10,Middle East & North Africa,14.415833,44.842222,0,0,9,Unknown,4,Military,Unknown,13,Unknown,0,0,0,0,0,,
201405050043,2014,5,5,228,Yemen,10,Middle East & North Africa,14.533581,46.807541,0,0,3,Bombing/Explosion,20,Unknown,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201405050044,2014,5,5,153,Pakistan,6,South Asia,24.881129,67.009863,1,0,2,Armed Assault,1,Business,Tehrik-i-Taliban Pakistan (TTP),6,Explosives/Bombs/Dynamite,1,0,0,0,1,3,Minor (likely < $1 million)
201405050045,2014,5,5,104,Kenya,11,Sub-Saharan Africa,-0.453544,39.646028,0,0,3,Bombing/Explosion,8,Educational Institution,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201405050046,2014,5,5,92,India,6,South Asia,24.64978,93.953334,1,0,3,Bombing/Explosion,1,Business,Unknown,6,Explosives/Bombs/Dynamite,0,0,6,0,-9,,
201405050047,2014,5,6,4,Afghanistan,6,South Asia,34.434455,61.439106,1,0,3,Bombing/Explosion,3,Police,Taliban,6,Explosives/Bombs/Dynamite,4,0,4,0,1,3,Minor (likely < $1 million)
201405050049,2014,5,5,167,Russia,9,Eastern Europe,43.249976,46.583522,1,0,2,Armed Assault,3,Police,Unknown,5,Firearms,0,0,1,0,0,,
201405050050,2014,5,5,92,India,6,South Asia,19.309178,84.793692,1,0,3,Bombing/Explosion,2,Government (General),Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201405050051,2014,5,5,153,Pakistan,6,South Asia,29.539552,67.875908,0,0,3,Bombing/Explosion,21,Utilities,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201405050052,2014,5,5,153,Pakistan,6,South Asia,33.959174,71.574388,1,0,3,Bombing/Explosion,21,Utilities,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,4,Unknown
201405050053,2014,5,5,147,Nigeria,11,Sub-Saharan Africa,12.372109,14.21044,1,0,2,Armed Assault,14,Private Citizens & Property,Boko Haram,6,Explosives/Bombs/Dynamite,315,0,,0,1,4,Unknown
201405050054,2014,5,5,147,Nigeria,11,Sub-Saharan Africa,10.286416,11.96316,0,0,1,Assassination,2,Government (General),Unknown,5,Firearms,2,0,0,0,1,3,Minor (likely < $1 million)
201405050055,2014,5,5,147,Nigeria,11,Sub-Saharan Africa,11.18209,13.753536,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Boko Haram,5,Firearms,,0,,0,1,3,Minor (likely < $1 million)
201405050056,2014,5,5,147,Nigeria,11,Sub-Saharan Africa,11.154838,13.734206,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Boko Haram,5,Firearms,,0,,0,1,3,Minor (likely < $1 million)
201405050057,2014,5,5,19,Bangladesh,6,South Asia,22.750696,89.234371,1,0,3,Bombing/Explosion,22,Violent Political Party,Unknown,6,Explosives/Bombs/Dynamite,0,0,1,0,1,3,Minor (likely < $1 million)
201405050058,2014,5,5,203,Tanzania,11,Sub-Saharan Africa,-2.520317,32.899707,1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,Unknown,6,Explosives/Bombs/Dynamite,0,0,1,0,1,3,Minor (likely < $1 million)
201405050059,2014,5,5,92,India,6,South Asia,24.533599,84.000216,0,0,1,Assassination,2,Government (General),Unknown,5,Firearms,0,0,1,0,0,,
201405050060,2014,5,5,113,Libya,10,Middle East & North Africa,32.116432,20.066556,0,0,1,Assassination,10,Journalists & Media,Unknown,5,Firearms,0,0,0,0,1,3,Minor (likely < $1 million)
201405050061,2014,5,5,41,Central African Republic,11,Sub-Saharan Africa,7.099693,16.933017,1,0,2,Armed Assault,4,Military,Unknown,5,Firearms,,,,,1,4,Unknown
201405050062,2014,5,5,214,Ukraine,9,Eastern Europe,48.8532,37.6053,1,0,2,Armed Assault,4,Military,Donetsk People's Republic,5,Firearms,35,31,33,3,1,3,Minor (likely < $1 million)
201405050063,2014,5,5,4,Afghanistan,6,South Asia,32.62672,65.872942,1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,1,0,0,0,1,3,Minor (likely < $1 million)
201405050065,2014,5,5,214,Ukraine,9,Eastern Europe,48.85311,37.6053,1,0,2,Armed Assault,4,Military,Donetsk People's Republic,5,Firearms,0,0,,0,1,4,Unknown
201405050067,2014,5,5,4,Afghanistan,6,South Asia,34.238355,70.183304,1,0,9,Unknown,4,Military,Taliban,13,Unknown,15,15,9,9,-9,,
201405050073,2014,5,5,217,United States,1,North America,40.412811,-80.581449,0,0,3,Bombing/Explosion,2,Government (General),Individual,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201405050076,2014,5,5,183,South Africa,11,Sub-Saharan Africa,-30.524,27.37,1,0,7,Facility/Infrastructure Attack,2,Government (General),Unknown,8,Incendiary,0,0,0,0,1,3,Minor (likely < $1 million)
201405050079,2014,5,5,214,Ukraine,9,Eastern Europe,48.696389,38.981667,1,0,2,Armed Assault,3,Police,Luhansk People's Republic,5,Firearms,0,0,1,0,-9,,
201405060004,2014,5,6,95,Iraq,10,Middle East & North Africa,33.744902,44.593325,1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,Unknown,6,Explosives/Bombs/Dynamite,1,0,5,0,-9,,
201405060005,2014,5,6,95,Iraq,10,Middle East & North Africa,32.865709,44.212929,1,0,3,Bombing/Explosion,4,Military,Unknown,6,Explosives/Bombs/Dynamite,3,0,6,0,0,,
201405060006,2014,5,6,95,Iraq,10,Middle East & North Africa,33.533929,44.246899,1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,1,0,0,0,1,3,Minor (likely < $1 million)
201405060007,2014,5,6,95,Iraq,10,Middle East & North Africa,33.292163,44.065556,1,0,3,Bombing/Explosion,4,Military,Unknown,6,Explosives/Bombs/Dynamite,1,0,3,0,0,,
201405060008,2014,5,6,205,Thailand,5,Southeast Asia,7.008597,100.474656,1,0,3,Bombing/Explosion,1,Business,Separatists,6,Explosives/Bombs/Dynamite,0,0,5,0,-9,,
201405060009,2014,5,6,205,Thailand,5,Southeast Asia,7.008596,100.474656,1,0,3,Bombing/Explosion,3,Police,Separatists,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201405060011,2014,5,6,95,Iraq,10,Middle East & North Africa,35.996247,42.829251,1,0,2,Armed Assault,3,Police,Unknown,5,Firearms,0,0,2,0,0,,
201405060012,2014,5,6,95,Iraq,10,Middle East & North Africa,32.98595,44.362326,1,0,2,Armed Assault,17,Terrorists/Non-State Militia,Unknown,5,Firearms,2,0,2,0,0,,
201405060014,2014,5,6,92,India,6,South Asia,34.399646,73.862489,0,0,3,Bombing/Explosion,20,Unknown,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201405060015,2014,5,6,92,India,6,South Asia,34.319167,74.373056,1,0,3,Bombing/Explosion,2,Government (General),Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201405060016,2014,5,6,153,Pakistan,6,South Asia,25.531389,62.875278,1,0,2,Armed Assault,4,Military,Baloch Liberation Front (BLF),6,Explosives/Bombs/Dynamite,1,0,3,0,-9,,
201405060017,2014,5,6,153,Pakistan,6,South Asia,26.101116,62.366214,0,0,2,Armed Assault,4,Military,Baloch Liberation Front (BLF),5,Firearms,0,0,0,0,0,,
201405060018,2014,5,6,44,China,4,East Asia,23.126288,113.262464,1,0,2,Armed Assault,19,Transportation,Uighur Separatists,9,Melee,0,0,7,1,0,,
201405060022,2014,5,6,95,Iraq,10,Middle East & North Africa,33.165375,43.865468,1,0,9,Unknown,4,Military,Unknown,13,Unknown,4,,15,,0,,
201405060024,2014,5,6,95,Iraq,10,Middle East & North Africa,33.550778,42.900971,1,1,3,Bombing/Explosion,4,Military,Unknown,6,Explosives/Bombs/Dynamite,5,1,6,0,0,,
201405060025,2014,5,6,95,Iraq,10,Middle East & North Africa,35.474281,43.146476,1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,0,0,2,0,1,3,Minor (likely < $1 million)
201405060026,2014,5,6,95,Iraq,10,Middle East & North Africa,34.612004,43.673978,1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,0,0,2,0,0,,
201405060028,2014,5,6,95,Iraq,10,Middle East & North Africa,33.116563,44.598057,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,1,0,0,0,1,3,Minor (likely < $1 million)
201405060029,2014,5,6,228,Yemen,10,Middle East & North Africa,15.458333,45.386389,1,0,3,Bombing/Explosion,21,Utilities,Tribesmen,6,Explosives/Bombs/Dynamite,0,0,0,0,1,4,Unknown
201405060030,2014,5,6,228,Yemen,10,Middle East & North Africa,15.458333,45.386389,1,0,3,Bombing/Explosion,21,Utilities,Tribesmen,6,Explosives/Bombs/Dynamite,0,0,0,0,1,4,Unknown
201405060031,2014,5,6,228,Yemen,10,Middle East & North Africa,15.515888,45.449806,1,0,3,Bombing/Explosion,21,Utilities,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,4,Unknown
201405060039,2014,5,6,200,Syria,10,Middle East & North Africa,33.502549,36.298534,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,1,0,23,0,1,3,Minor (likely < $1 million)
201405060044,2014,5,6,153,Pakistan,6,South Asia,34.091346,71.14573,1,0,3,Bombing/Explosion,17,Terrorists/Non-State Militia,Unknown,6,Explosives/Bombs/Dynamite,2,0,3,0,1,3,Minor (likely < $1 million)
201405060045,2014,5,6,121,Malaysia,5,Southeast Asia,4.945556,118.257222,1,0,6,Hostage Taking (Kidnapping),1,Business,Abu Sayyaf Group (ASG),5,Firearms,0,0,0,0,0,,
201405060046,2014,5,6,4,Afghanistan,6,South Asia,34.369722,63.176389,1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,3,0,2,0,1,3,Minor (likely < $1 million)
201405060047,2014,5,6,92,India,6,South Asia,25.67921,85.354835,0,0,3,Bombing/Explosion,2,Government (General),Maoists,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201405060048,2014,5,6,92,India,6,South Asia,34.298738,74.470161,1,0,2,Armed Assault,3,Police,Hizbul Mujahideen (HM),5,Firearms,0,0,3,0,0,,
201405060049,2014,5,6,95,Iraq,10,Middle East & North Africa,33.350024,43.783314,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,4,0,15,0,-9,,
201405060052,2014,5,6,92,India,6,South Asia,34.298738,74.470161,1,0,9,Unknown,4,Military,Unknown,13,Unknown,0,0,1,0,0,,
201405060053,2014,5,6,147,Nigeria,11,Sub-Saharan Africa,9.008288,7.567349,1,0,2,Armed Assault,8,Educational Institution,Boko Haram,5,Firearms,0,0,0,0,1,3,Minor (likely < $1 million)
201405060054,2014,5,6,205,Thailand,5,Southeast Asia,7.008597,100.474656,1,0,3,Bombing/Explosion,20,Unknown,Separatists,6,Explosives/Bombs/Dynamite,0,0,0,0,-9,,
201405060055,2014,5,6,205,Thailand,5,Southeast Asia,7.008597,100.474656,1,0,3,Bombing/Explosion,20,Unknown,Separatists,6,Explosives/Bombs/Dynamite,0,0,0,0,-9,,
201405060056,2014,5,6,205,Thailand,5,Southeast Asia,7.008597,100.474656,0,0,3,Bombing/Explosion,20,Unknown,Separatists,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201405060057,2014,5,6,92,India,6,South Asia,31.352751,75.58428,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,0,0,2,0,1,3,Minor (likely < $1 million)
201405060058,2014,5,6,153,Pakistan,6,South Asia,25.035399,67.069055,1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,0,0,2,0,1,3,Minor (likely < $1 million)
201405060060,2014,5,6,110,Lebanon,10,Middle East & North Africa,34.179176,36.420664,1,0,6,Hostage Taking (Kidnapping),13,Other,Al-Nusrah Front,5,Firearms,,0,,0,0,,
201405060061,2014,5,6,153,Pakistan,6,South Asia,24.832234,67.129867,1,0,2,Armed Assault,3,Police,Unknown,5,Firearms,1,0,2,0,0,,
201405060062,2014,5,6,153,Pakistan,6,South Asia,31.831395,70.901861,1,1,3,Bombing/Explosion,20,Unknown,Unknown,6,Explosives/Bombs/Dynamite,1,1,0,0,0,,
201405060063,2014,5,6,153,Pakistan,6,South Asia,24.884723,66.832021,1,0,3,Bombing/Explosion,1,Business,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,4,Unknown
201405060064,2014,5,6,153,Pakistan,6,South Asia,24.884723,66.832021,1,0,3,Bombing/Explosion,1,Business,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,4,Unknown
201405060077,2014,5,6,18,Bahrain,10,Middle East & North Africa,26.162583,50.611845,1,0,2,Armed Assault,3,Police,Unknown,8,Incendiary,0,0,0,0,1,3,Minor (likely < $1 million)
201405060078,2014,5,6,4,Afghanistan,6,South Asia,35.735851,65.355515,1,0,1,Assassination,3,Police,Unknown,6,Explosives/Bombs/Dynamite,2,0,3,0,1,3,Minor (likely < $1 million)
201405060079,2014,5,6,4,Afghanistan,6,South Asia,31.76147,64.621428,1,0,3,Bombing/Explosion,20,Unknown,Taliban,6,Explosives/Bombs/Dynamite,2,2,0,0,0,,
201405060080,2014,5,6,4,Afghanistan,6,South Asia,33.556314,68.415148,1,0,3,Bombing/Explosion,20,Unknown,Unknown,6,Explosives/Bombs/Dynamite,1,1,0,0,0,,
201405060081,2014,5,6,4,Afghanistan,6,South Asia,34.351349,68.238534,0,0,3,Bombing/Explosion,20,Unknown,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201405060082,2014,5,6,214,Ukraine,9,Eastern Europe,48.016102,37.803506,0,0,2,Armed Assault,4,Military,Donetsk People's Republic,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201405060083,2014,5,6,4,Afghanistan,6,South Asia,34.453813,70.484844,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,-9,,
201405060084,2014,5,6,4,Afghanistan,6,South Asia,32.43483,69.001648,1,0,2,Armed Assault,3,Police,Taliban,5,Firearms,3,3,2,2,0,,
201405060085,2014,5,6,153,Pakistan,6,South Asia,24.917402,67.087045,1,0,2,Armed Assault,14,Private Citizens & Property,Unknown,5,Firearms,2,0,0,0,1,3,Minor (likely < $1 million)
201405060087,2014,5,6,92,India,6,South Asia,24.802175,85.243784,1,0,7,Facility/Infrastructure Attack,1,Business,Maoists,8,Incendiary,0,0,0,0,1,4,Unknown
201405060088,2014,5,6,214,Ukraine,9,Eastern Europe,48.419957,37.052242,1,0,6,Hostage Taking (Kidnapping),4,Military,Donetsk People's Republic,5,Firearms,0,0,0,0,0,,
201405060090,2014,5,6,153,Pakistan,6,South Asia,33.821105,70.664402,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,2,0,,0,0,,
201405060091,2014,5,6,45,Colombia,3,South America,0.343611,-76.910833,1,0,3,Bombing/Explosion,21,Utilities,Revolutionary Armed Forces of Colombia (FARC),6,Explosives/Bombs/Dynamite,0,0,0,0,1,4,Unknown
201405060092,2014,5,6,45,Colombia,3,South America,0.388945,-76.409304,1,0,9,Unknown,4,Military,Revolutionary Armed Forces of Colombia (FARC),13,Unknown,0,0,0,0,-9,,
201405060093,2014,5,6,45,Colombia,3,South America,0.276981,-76.929295,1,0,9,Unknown,21,Utilities,Revolutionary Armed Forces of Colombia (FARC),13,Unknown,0,0,0,0,-9,,
201405060094,2014,5,6,214,Ukraine,9,Eastern Europe,48.307286,38.028515,1,0,6,Hostage Taking (Kidnapping),3,Police,Unknown,5,Firearms,,0,1,0,1,3,Minor (likely < $1 million)
201405060096,2014,5,6,4,Afghanistan,6,South Asia,34.341944,62.203056,1,0,2,Armed Assault,4,Military,Unknown,5,Firearms,1,0,0,0,0,,
201405060097,2014,5,6,146,Niger,11,Sub-Saharan Africa,13.211684,12.54343,1,0,2,Armed Assault,4,Military,Boko Haram,5,Firearms,0,0,1,1,1,4,Unknown
201405060098,2014,5,6,97,Israel,10,Middle East & North Africa,33.267723,35.773553,1,0,3,Bombing/Explosion,4,Military,Unknown,6,Explosives/Bombs/Dynamite,0,0,3,0,1,4,Unknown
201405070006,2014,5,7,95,Iraq,10,Middle East & North Africa,36.37796,43.138589,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,0,0,2,0,0,,
201405070007,2014,5,7,95,Iraq,10,Middle East & North Africa,36.350089,43.1565,1,0,3,Bombing/Explosion,1,Business,Unknown,6,Explosives/Bombs/Dynamite,3,0,9,0,1,3,Minor (likely < $1 million)
201405070008,2014,5,7,95,Iraq,10,Middle East & North Africa,34.612005,43.673978,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,1,0,1,0,0,,
201405070009,2014,5,7,205,Thailand,5,Southeast Asia,6.719991,101.412944,1,0,2,Armed Assault,8,Educational Institution,Unknown,5,Firearms,1,0,0,0,0,,
201405070010,2014,5,7,95,Iraq,10,Middle East & North Africa,34.928864,43.492923,1,0,1,Assassination,3,Police,Unknown,5,Firearms,1,0,0,0,1,3,Minor (likely < $1 million)
